Weight,Height,Age,Gender,Activity level,BMI_Category,Weight_kg,BMI,BMI_Detailed,Weight_Category,Activity_Score,Calories
86.0,5.4,29.0,Female,Moderately Active,Obese,86.0,31.745414809226194,Obese,Very_Heavy,3.0,2453.18
67.8,5.5,25.0,Female,Lightly Active,Normal,67.8,24.125392603402283,Normal,Heavy,2.0,1979.66
52.16,5.1,27.0,Female,Moderately Active,Normal,52.16,21.585758067496315,Normal,Normal,3.0,1855.58
95.0,5.6,25.0,Female,Sedentary,Obese,95.0,32.60750923429284,Obese,Very_Heavy,1.0,2076.96
67.0,5.37,34.0,Female,Sedentary,Overweight,67.0,25.008998814697534,Overweight,Heavy,1.0,1634.38
73.6,5.4,46.0,Female,Moderately Active,Overweight,73.6,27.168168953012184,Overweight,Heavy,3.0,2129.24
68.0,5.4,26.0,Female,Lightly Active,Overweight,68.0,25.101025663109084,Overweight,Heavy,2.0,1949.34
83.5,5.3,33.0,Female,Moderately Active,Obese,83.5,31.99667211802285,Obese,Very_Heavy,3.0,2353.91
64.0,5.3,44.0,Female,Sedentary,Normal,64.0,24.52439539584985,Normal,Normal,1.0,1522.38
92.15,5.4,31.0,Female,Sedentary,Obese,92.15,34.015581100816206,Obese,Very_Heavy,1.0,1961.04
87.0,5.3,43.0,Female,Lightly Active,Obese,87.0,33.33784999123339,Obese,Very_Heavy,2.0,2067.52
59.0,5.0,37.0,Female,Sedentary,Overweight,59.0,25.402828583434943,Overweight,Normal,1.0,1435.8
73.5,5.1,35.0,Female,Very Active,Obese,73.5,30.417047890356198,Obese,Heavy,4.0,2364.2
117.6,5.5,47.0,Female,Lightly Active,Obese,117.6,41.845813719175645,Obese,Extreme,2.0,2513.16
100.0,5.949999999999999,32.0,Male,Sedentary,Overweight,100.0,30.404379398939966,Obese,Very_Heavy,1.0,2374.17
81.0,5.2,36.0,Female,Lightly Active,Obese,81.0,32.24396241691891,Obese,Very_Heavy,2.0,2006.95
77.5,5.0,44.0,Female,Lightly Active,Obese,77.5,33.368122291800134,Obese,Heavy,2.0,1851.44
77.0,5.4,38.0,Female,Moderately Active,Overweight,77.0,28.423220236167637,Overweight,Heavy,3.0,2243.93
104.0,5.8,38.0,Male,Sedentary,Obese,104.0,33.27724980195633,Obese,Extreme,1.0,2351.88
72.0,5.3,22.0,Female,Sedentary,Overweight,72.0,27.58994482033108,Overweight,Heavy,1.0,1750.38
118.5,5.9,39.0,Male,Lightly Active,Obese,118.21875,36.64244137834249,Obese,Extreme,2.0,2909.69
84.0,5.4,37.0,Female,Lightly Active,Obese,84.0,31.007149348546516,Obese,Very_Heavy,2.0,2093.71
89.8,5.0,30.0,Female,Sedentary,Obese,89.8,38.663966216821315,Obese,Very_Heavy,1.0,1847.4
79.9,4.75,36.0,Female,Lightly Active,Obese,79.9,38.117958661278976,Obese,Heavy,2.0,1873.95
79.9,4.75,36.0,Female,Moderately Active,Obese,79.9,38.117958661278976,Obese,Heavy,3.0,2112.46
75.0,5.3,41.0,Female,Lightly Active,Overweight,75.0,28.73952585451154,Overweight,Heavy,2.0,1916.27
72.6,5.7,23.0,Female,Sedentary,Normal,72.6,24.05232059874194,Normal,Heavy,1.0,1843.02
70.0,5.4,33.0,Female,Moderately Active,Overweight,70.0,25.83929112378876,Overweight,Heavy,3.0,2174.18
116.0,5.5,31.0,Female,Sedentary,Obese,116.0,41.2764829202753,Obese,Extreme,1.0,2270.1
85.6,5.6,33.0,Female,Moderately Active,Overweight,85.6,29.381082004794393,Overweight,Very_Heavy,3.0,2475.04
100.0,5.9,32.0,Female,Moderately Active,Obese,100.0,30.921891458516868,Obese,Very_Heavy,3.0,2794.57
82.7,5.5,40.0,Male,Lightly Active,Overweight,82.7,29.427285668161787,Overweight,Very_Heavy,2.0,2309.66
90.0,5.4,39.0,Female,Sedentary,Obese,90.0,33.22194573058555,Obese,Very_Heavy,1.0,1887.24
88.0,5.3,40.0,Female,Moderately Active,Obese,88.0,33.72104366929354,Obese,Very_Heavy,3.0,2369.41
78.3,5.4,27.0,Female,Lightly Active,Overweight,78.3,28.90309278560943,Overweight,Heavy,2.0,2084.09
88.0,5.3,40.0,Female,Lightly Active,Obese,88.0,33.72104366929354,Obese,Very_Heavy,2.0,2101.89
96.0,5.949999999999999,30.0,Male,Sedentary,Overweight,96.0,29.188204222982367,Overweight,Very_Heavy,1.0,2338.17
90.3,5.2,41.0,Female,Very Active,Obese,90.3,35.9460469907133,Obese,Very_Heavy,4.0,2635.11
91.0,5.6,30.0,Female,Sedentary,Obese,91.0,31.23456147705946,Obese,Very_Heavy,1.0,1998.96
72.0,5.6,45.0,Female,Lightly Active,Normal,72.0,24.713059630200892,Normal,Heavy,2.0,1926.1
83.0,5.4,44.0,Female,Lightly Active,Obese,83.0,30.638016618206677,Obese,Very_Heavy,2.0,2031.84
85.0,5.2,26.0,Female,Lightly Active,Obese,85.0,33.83625685726058,Obese,Very_Heavy,2.0,2130.7
99.0,5.5,32.0,Female,Lightly Active,Obese,99.0,35.227343181959085,Obese,Very_Heavy,2.0,2360.53
90.0,5.2,33.0,Female,Sedentary,Obese,90.0,35.82662490768767,Obese,Very_Heavy,1.0,1877.52
54.0,5.5,26.0,Female,Sedentary,Normal,54.0,19.214914462886775,Normal,Normal,1.0,1556.1
113.0,5.8,33.0,Male,Lightly Active,Obese,113.0,36.15701180404871,Obese,Extreme,2.0,2852.99
65.3,5.0,31.0,Female,Sedentary,Overweight,65.3,28.115334008445792,Overweight,Heavy,1.0,1547.4
67.0,5.2,41.0,Female,Moderately Active,Overweight,67.0,26.67093187572305,Overweight,Heavy,3.0,2006.63
103.0,5.4,36.0,Female,Lightly Active,Obese,103.0,38.02067122500347,Obese,Extreme,2.0,2361.84
118.0,5.9,32.0,Male,Sedentary,Obese,118.0,36.4878319210499,Obese,Extreme,1.0,2578.74
63.0,5.0,34.0,Female,Sedentary,Overweight,63.0,27.125054250108498,Overweight,Normal,1.0,1501.8
72.5,5.5,44.0,Female,Moderately Active,Overweight,72.5,25.79780182517206,Overweight,Heavy,3.0,2157.21
72.0,5.1,27.0,Female,Sedentary,Overweight,72.0,29.796291810961172,Overweight,Heavy,1.0,1674.66
76.0,5.7,35.0,Female,Lightly Active,Overweight,76.0,25.178737816864842,Overweight,Heavy,2.0,2076.04
70.0,4.75,26.0,Female,Lightly Active,Obese,70.0,33.39495752552601,Obese,Heavy,2.0,1806.58
90.0,5.3,28.0,Female,Lightly Active,Obese,90.0,34.48743102541385,Obese,Very_Heavy,2.0,2211.89
98.83,5.11,28.0,Male,Moderately Active,Obese,98.83,40.73962900277731,Obese,Very_Heavy,3.0,2831.47
71.0,5.5,41.0,Female,Lightly Active,Overweight,71.0,25.26405420120298,Overweight,Heavy,2.0,1913.66
65.0,5.4,28.0,Female,Sedentary,Normal,65.0,23.993627472089564,Normal,Normal,1.0,1653.24
62.0,5.2,35.0,Female,Sedentary,Normal,62.0,24.680563825295955,Normal,Normal,1.0,1529.52
62.0,5.2,33.0,Female,Moderately Active,Normal,62.0,24.680563825295955,Normal,Normal,3.0,1991.13
72.0,5.1,25.0,Female,Sedentary,Overweight,72.0,29.796291810961172,Overweight,Heavy,1.0,1686.66
96.0,5.5,35.0,Female,Lightly Active,Obese,96.0,34.15984793402094,Obese,Very_Heavy,2.0,2298.66
118.5,5.9,22.0,Male,Sedentary,Obese,118.21875,36.64244137834249,Obese,Extreme,1.0,2641.36
87.4,5.8,25.0,Female,Sedentary,Overweight,87.4,27.965688775874842,Overweight,Very_Heavy,1.0,2031.48
71.5,5.3,38.0,Female,Moderately Active,Overweight,71.5,27.398347981301004,Overweight,Heavy,3.0,2129.16
82.55,5.4,34.0,Female,Lightly Active,Obese,82.55,30.471906889553747,Obese,Very_Heavy,2.0,2094.4
86.0,5.6,40.0,Female,Moderately Active,Overweight,86.0,29.518376780517734,Overweight,Very_Heavy,3.0,2426.99
90.0,5.4,37.0,Female,Moderately Active,Obese,90.0,33.22194573058555,Obese,Very_Heavy,3.0,2453.18
84.0,5.3,31.0,Female,Lightly Active,Obese,84.0,32.18826895705293,Obese,Very_Heavy,2.0,2108.77
87.0,5.4,35.0,Female,Sedentary,Obese,87.0,32.11454753956603,Obese,Very_Heavy,1.0,1875.24
81.5,5.1,35.0,Female,Sedentary,Obese,81.5,33.727746980462996,Obese,Very_Heavy,1.0,1740.66
99.0,5.9,44.0,Male,Lightly Active,Obese,99.0,30.612672543931698,Obese,Very_Heavy,2.0,2611.06
72.5,5.5,36.0,Female,Sedentary,Overweight,72.5,25.79780182517206,Overweight,Heavy,1.0,1718.1
100.0,5.2,33.0,Female,Lightly Active,Obese,100.0,39.80736100854186,Obese,Very_Heavy,2.0,2288.82
70.0,5.4,40.0,Female,Lightly Active,Overweight,70.0,25.83929112378876,Overweight,Heavy,2.0,1880.59
61.5,4.9,30.0,Female,Very Active,Overweight,61.5,27.57103251260507,Overweight,Normal,4.0,2134.6
108.0,5.1,32.0,Female,Lightly Active,Obese,108.0,43.56732230973144,Obese,Extreme,2.0,2379.51
96.0,5.7,32.0,Female,Sedentary,Obese,96.0,31.804721452881903,Obese,Very_Heavy,1.0,2069.82
74.85,5.4,29.0,Female,Lightly Active,Overweight,74.85,27.62958486593698,Overweight,Heavy,2.0,2022.9
73.0,4.75,40.0,Female,Sedentary,Obese,73.0,34.8261699909057,Obese,Heavy,1.0,1528.65
92.0,5.0,30.0,Female,Moderately Active,Obese,92.0,39.61119033349178,Obese,Very_Heavy,3.0,2420.33
68.0,5.5,41.0,Female,Lightly Active,Normal,68.0,24.19655895326483,Normal,Heavy,2.0,1872.41
78.0,5.1,33.0,Female,Lightly Active,Obese,78.0,32.27931612854127,Obese,Heavy,2.0,1960.13
90.0,5.8,34.0,Female,Very Active,Overweight,90.0,28.79762002092375,Overweight,Very_Heavy,4.0,2887.48
76.0,5.5,35.0,Female,Lightly Active,Overweight,76.0,27.043212947766573,Overweight,Heavy,2.0,2023.66
70.0,5.5,26.0,Female,Sedentary,Normal,70.0,24.908222451890264,Normal,Heavy,1.0,1748.1
80.0,5.0,50.5,Female,Moderately Active,Obese,80.0,34.44451333347111,Obese,Heavy,3.0,2075.45
100.0,5.8,43.0,Female,Moderately Active,Obese,100.0,31.997355578804164,Obese,Very_Heavy,3.0,2679.79
58.8,5.0,26.0,Female,Lightly Active,Overweight,58.8,25.316717300101264,Overweight,Normal,2.0,1718.06
78.0,5.1,35.0,Female,Sedentary,Obese,78.0,32.27931612854127,Obese,Heavy,1.0,1698.66
88.0,5.3,32.0,Female,Sedentary,Obese,88.0,33.72104366929354,Obese,Very_Heavy,1.0,1882.38
95.0,5.7,28.0,Female,Lightly Active,Obese,95.0,31.473422271081052,Obese,Very_Heavy,2.0,2385.42
88.0,5.7,35.0,Female,Sedentary,Overweight,88.0,29.15432799847508,Overweight,Very_Heavy,1.0,1955.82
90.0,5.4,39.0,Female,Moderately Active,Obese,90.0,33.22194573058555,Obese,Very_Heavy,3.0,2437.68
64.0,5.1,29.0,Female,Sedentary,Overweight,64.0,26.485592720854374,Overweight,Normal,1.0,1566.66
79.5,5.5,43.0,Female,Sedentary,Overweight,79.5,28.288624070361088,Overweight,Heavy,1.0,1760.1
69.0,5.8,37.0,Female,Lightly Active,Normal,69.0,22.078175349374874,Normal,Heavy,2.0,1992.24
86.8,5.4,31.0,Female,Sedentary,Obese,86.8,32.04072099349806,Obese,Very_Heavy,1.0,1896.84
63.0,5.3,20.0,Female,Sedentary,Normal,63.0,24.141201717789695,Normal,Normal,1.0,1654.38
86.0,5.3,28.0,Female,Very Active,Obese,86.0,32.95465631317324,Obese,Very_Heavy,4.0,2705.92
61.0,4.75,38.0,Female,Lightly Active,Obese,61.0,29.101320129386952,Overweight,Normal,2.0,1600.33
90.0,5.4,49.0,Female,Sedentary,Obese,90.0,33.22194573058555,Obese,Very_Heavy,1.0,1827.24
80.0,5.5,39.0,Female,Lightly Active,Overweight,80.0,28.466539945017445,Overweight,Heavy,2.0,2051.16
76.5,4.9,39.0,Female,Moderately Active,Obese,76.5,34.295674588850204,Obese,Heavy,3.0,2080.8
60.0,5.7,26.0,Female,Sedentary,Normal,60.0,19.87795090805119,Normal,Normal,1.0,1673.82
77.0,5.4,30.0,Female,Lightly Active,Overweight,77.0,28.423220236167637,Overweight,Heavy,2.0,2045.59
84.5,5.4,34.0,Female,Moderately Active,Obese,84.5,31.191715713716434,Obese,Very_Heavy,3.0,2391.18
114.0,5.5,35.0,Female,Sedentary,Obese,114.0,40.56481942164986,Obese,Extreme,1.0,2222.1
79.0,5.4,39.0,Female,Sedentary,Overweight,79.0,29.16148569684732,Overweight,Heavy,1.0,1755.24
77.0,5.3,28.0,Female,Moderately Active,Overweight,77.0,29.50591321063185,Overweight,Heavy,3.0,2291.91
85.5,5.2,36.0,Female,Lightly Active,Obese,85.5,34.03529366230329,Obese,Very_Heavy,2.0,2068.82
93.0,5.2,30.0,Female,Lightly Active,Obese,93.0,37.02084573794393,Obese,Very_Heavy,2.0,2213.2
118.5,5.9,31.0,Female,Moderately Active,Obese,118.21875,36.64244137834249,Obese,Extreme,3.0,3084.71
62.5,5.25,31.0,Female,Lightly Active,Normal,62.5,24.407960128593473,Normal,Normal,2.0,1800.05
59.0,5.6,50.0,Female,Very Active,Normal,59.0,20.250979419192397,Normal,Normal,4.0,2149.01
75.5,5.5,35.0,Female,Moderately Active,Overweight,75.5,26.865297073110213,Overweight,Heavy,3.0,2273.46
78.0,5.7,35.0,Female,Sedentary,Overweight,78.0,25.84133618046655,Overweight,Heavy,1.0,1835.82
79.1,5.1,45.0,Female,Sedentary,Obese,79.1,32.73453725343095,Obese,Heavy,1.0,1651.86
105.0,5.9,33.0,Female,Moderately Active,Obese,105.0,32.46798603144271,Obese,Extreme,3.0,2864.32
99.0,5.8,38.0,Female,Lightly Active,Obese,99.0,31.677382023016122,Obese,Very_Heavy,2.0,2397.86
78.0,5.5,35.0,Female,Sedentary,Overweight,78.0,27.75487644639201,Overweight,Heavy,1.0,1790.1
72.0,5.5,30.0,Female,Moderately Active,Overweight,72.0,25.6198859505157,Overweight,Heavy,3.0,2257.96
87.7,5.1,43.0,Female,Moderately Active,Obese,87.7,36.293538775295765,Obese,Very_Heavy,3.0,2282.45
59.5,5.4,25.0,Female,Moderately Active,Normal,59.5,21.96339745522045,Normal,Normal,3.0,2073.43
89.0,5.0,33.0,Female,Sedentary,Obese,89.0,38.319521083486606,Obese,Very_Heavy,1.0,1819.8
80.0,5.7,29.0,Female,Lightly Active,Overweight,80.0,26.503934544068255,Overweight,Heavy,2.0,2172.29
75.0,5.2,29.0,Female,Lightly Active,Overweight,75.0,29.855520756406396,Overweight,Heavy,2.0,1972.57
78.0,5.3,28.0,Female,Sedentary,Overweight,78.0,29.889106888692005,Overweight,Heavy,1.0,1786.38
95.0,5.2,50.5,Female,Sedentary,Obese,95.0,37.81699295811477,Obese,Very_Heavy,1.0,1832.52
108.0,5.1,24.0,Female,Lightly Active,Obese,108.0,43.56732230973144,Obese,Extreme,2.0,2434.51
87.0,5.05,40.0,Female,Sedentary,Obese,87.0,36.7203296246935,Obese,Very_Heavy,1.0,1765.23
78.0,5.5,27.0,Female,Sedentary,Overweight,78.0,27.75487644639201,Overweight,Heavy,1.0,1838.1
73.0,5.3,38.0,Female,Moderately Active,Overweight,73.0,27.973138498391233,Overweight,Heavy,3.0,2152.41
118.5,5.9,33.0,Female,Moderately Active,Obese,118.21875,36.64244137834249,Obese,Extreme,3.0,3069.21
83.9,4.9,31.0,Female,Lightly Active,Obese,83.9,37.61316467979781,Obese,Very_Heavy,2.0,2002.62
84.0,5.1,36.0,Female,Moderately Active,Obese,84.0,34.76234044612137,Obese,Very_Heavy,3.0,2279.35
75.0,5.3,35.0,Male,Sedentary,Overweight,75.0,28.73952585451154,Overweight,Heavy,1.0,1907.58
72.0,4.9,29.0,Female,Lightly Active,Obese,72.0,32.27828196597667,Obese,Heavy,2.0,1852.74
75.0,5.4,42.0,Female,Lightly Active,Overweight,75.0,27.68495477548796,Overweight,Heavy,2.0,1935.59
96.0,5.4,30.0,Female,Lightly Active,Obese,96.0,35.436742112624586,Obese,Very_Heavy,2.0,2306.84
70.9,5.3,30.0,Female,Sedentary,Overweight,70.9,27.168431774464914,Overweight,Heavy,1.0,1689.18
110.0,5.7,37.0,Female,Moderately Active,Obese,110.0,36.442909998093846,Obese,Extreme,3.0,2851.77
70.0,4.75,29.0,Female,Sedentary,Obese,70.0,33.39495752552601,Obese,Heavy,1.0,1558.65
70.0,5.4,43.0,Female,Sedentary,Overweight,70.0,25.83929112378876,Overweight,Heavy,1.0,1623.24
63.0,5.1,29.0,Female,Sedentary,Overweight,63.0,26.071755334591025,Overweight,Normal,1.0,1554.66
80.0,5.7,29.0,Female,Lightly Active,Overweight,80.0,26.503934544068255,Overweight,Heavy,2.0,2172.29
65.0,5.1,29.0,Female,Moderately Active,Overweight,65.0,26.899430107117727,Overweight,Normal,3.0,2039.1
80.0,5.4,30.0,Female,Lightly Active,Overweight,80.0,29.530618427187157,Overweight,Heavy,2.0,2086.84
107.0,5.7,24.0,Female,Lightly Active,Obese,107.0,35.44901245269129,Obese,Extreme,2.0,2577.92
72.0,5.5,36.0,Female,Sedentary,Overweight,72.0,25.6198859505157,Overweight,Heavy,1.0,1712.1
89.9,5.6,28.0,Female,Lightly Active,Obese,89.9,30.857000843820284,Obese,Very_Heavy,2.0,2289.1
78.0,5.0,30.0,Female,Sedentary,Obese,78.0,33.58340050013433,Obese,Heavy,1.0,1705.8
97.0,5.1,30.0,Female,Sedentary,Obese,97.0,40.142226467544916,Obese,Very_Heavy,1.0,1956.66
70.0,5.6,25.0,Female,Sedentary,Normal,70.0,24.0265857515842,Normal,Heavy,1.0,1776.96
88.0,5.5,25.0,Female,Lightly Active,Obese,88.0,31.31319393951919,Obese,Very_Heavy,2.0,2257.41
100.0,5.4,37.0,Female,Sedentary,Obese,100.0,36.91327303398395,Obese,Very_Heavy,1.0,2019.24
55.0,5.0,31.0,Female,Moderately Active,Normal,55.0,23.680602916761387,Normal,Normal,3.0,1839.08
81.8,5.8,35.0,Female,Sedentary,Overweight,81.8,26.173836863461805,Overweight,Very_Heavy,1.0,1904.28
85.0,5.4,23.0,Female,Lightly Active,Obese,85.0,31.376282078886355,Obese,Very_Heavy,2.0,2203.71
70.0,5.0,27.0,Female,Sedentary,Obese,70.0,30.13894916678722,Obese,Heavy,1.0,1627.8
85.0,5.6,34.0,Female,Lightly Active,Overweight,85.0,29.175139841209386,Overweight,Very_Heavy,2.0,2180.47
87.6,5.7,32.0,Female,Lightly Active,Overweight,87.6,29.021808325754737,Overweight,Very_Heavy,2.0,2256.17
74.0,5.1,39.0,Female,Lightly Active,Obese,74.0,30.62396658348787,Obese,Heavy,2.0,1863.88
94.0,5.3,34.0,Female,Lightly Active,Obese,94.0,36.020205737654464,Obese,Very_Heavy,2.0,2225.64
100.0,5.11,30.0,Male,Sedentary,Obese,100.0,41.22192553149581,Obese,Very_Heavy,1.0,2194.15
87.5,5.9,32.0,Female,Lightly Active,Overweight,87.5,27.056655026202257,Overweight,Very_Heavy,2.0,2307.18
96.0,5.11,30.0,Male,Lightly Active,Obese,96.0,39.57304851023598,Obese,Very_Heavy,2.0,2459.13
83.7,5.2,27.0,Female,Lightly Active,Obese,83.7,33.31876116414954,Obese,Very_Heavy,2.0,2105.95
75.0,5.4,27.0,Female,Lightly Active,Overweight,75.0,27.68495477548796,Overweight,Heavy,2.0,2038.71
103.0,5.3,30.0,Female,Sedentary,Obese,103.0,39.46894884019585,Obese,Extreme,1.0,2074.38
63.0,5.3,37.0,Female,Moderately Active,Normal,63.0,24.141201717789695,Normal,Normal,3.0,2005.16
79.0,5.6,35.0,Female,Sedentary,Overweight,79.0,27.115718205359315,Overweight,Heavy,1.0,1824.96
85.3,5.4,25.0,Female,Sedentary,Obese,85.3,31.487021897988306,Obese,Very_Heavy,1.0,1914.84
62.0,4.75,34.0,Female,Sedentary,Obese,62.0,29.57839095118018,Overweight,Normal,1.0,1432.65
98.0,5.1,36.0,Male,Lightly Active,Obese,98.0,40.55606385380826,Obese,Very_Heavy,2.0,2442.76
88.0,5.4,35.0,Female,Moderately Active,Obese,88.0,32.483680269905875,Obese,Very_Heavy,3.0,2437.68
92.0,5.2,33.0,Female,Sedentary,Obese,92.0,36.62277212785851,Obese,Very_Heavy,1.0,1901.52
118.5,5.11,33.0,Male,Lightly Active,Obese,118.21875,43.56732230973144,Obese,Extreme,2.0,2744.01
60.0,4.75,38.0,Female,Lightly Active,Obese,60.0,28.624249307593722,Overweight,Normal,2.0,1586.58
85.0,5.8,35.0,Male,Moderately Active,Overweight,85.0,27.19775224198354,Overweight,Very_Heavy,3.0,2766.59
118.5,5.7,27.0,Male,Moderately Active,Obese,118.21875,39.2589530434011,Obese,Extreme,3.0,3313.96
80.0,5.7,33.0,Female,Sedentary,Overweight,80.0,26.503934544068255,Overweight,Heavy,1.0,1871.82
89.0,5.3,34.0,Female,Sedentary,Obese,89.0,34.104237347353695,Obese,Very_Heavy,1.0,1882.38
60.0,5.2,33.0,Female,Lightly Active,Normal,60.0,23.884416605125118,Normal,Normal,2.0,1738.82
91.0,5.4,35.0,Female,Sedentary,Obese,91.0,33.59107846092539,Obese,Very_Heavy,1.0,1923.24
93.0,5.1,38.0,Male,Sedentary,Obese,93.0,38.48687692249151,Obese,Very_Heavy,1.0,2059.86
75.7,5.1,33.0,Male,Sedentary,Obese,75.7,31.327490140135566,Obese,Heavy,1.0,1882.26
75.7,5.5,33.0,Male,Sedentary,Overweight,75.7,26.936463422972757,Overweight,Heavy,1.0,1973.7
84.0,5.3,35.0,Female,Sedentary,Obese,84.0,32.18826895705293,Obese,Very_Heavy,1.0,1816.38
92.0,5.7,36.0,Male,Lightly Active,Obese,92.0,30.47952472567849,Obese,Very_Heavy,2.0,2517.42
76.0,5.3,36.0,Female,Lightly Active,Overweight,76.0,29.122719532571697,Overweight,Heavy,2.0,1964.39
106.0,5.1,41.0,Female,Sedentary,Obese,106.0,43.56732230973144,Obese,Extreme,1.0,1998.66
64.2,5.0,24.0,Female,Moderately Active,Overweight,64.2,27.641721950110565,Overweight,Normal,3.0,2035.92
93.0,5.5,25.0,Female,Lightly Active,Obese,93.0,33.09235268608278,Obese,Very_Heavy,2.0,2326.16
78.0,5.3,27.0,Female,Sedentary,Overweight,78.0,29.889106888692005,Overweight,Heavy,1.0,1792.38
71.3,5.3,23.0,Female,Sedentary,Overweight,71.3,27.32170924568897,Overweight,Heavy,1.0,1735.98
74.0,5.2,38.0,Female,Lightly Active,Overweight,74.0,29.457447146320977,Overweight,Heavy,2.0,1896.95
79.0,5.3,32.0,Female,Lightly Active,Obese,79.0,30.272300566752158,Obese,Heavy,2.0,2033.14
88.0,5.6,38.0,Female,Moderately Active,Obese,88.0,30.204850659134426,Obese,Very_Heavy,3.0,2473.49
93.0,5.3,27.0,Female,Sedentary,Obese,93.0,35.63701205959431,Obese,Very_Heavy,1.0,1972.38
95.0,5.3,37.0,Female,Moderately Active,Obese,95.0,36.40339941571462,Obese,Very_Heavy,3.0,2501.16
61.0,5.1,22.0,Female,Moderately Active,Overweight,61.0,25.244080562064326,Overweight,Normal,3.0,2031.35
76.0,5.4,29.0,Female,Sedentary,Overweight,76.0,28.0540875058278,Overweight,Heavy,1.0,1779.24
67.0,5.4,33.0,Female,Lightly Active,Normal,67.0,24.731892932769245,Normal,Heavy,2.0,1887.46
91.0,5.7,24.0,Female,Lightly Active,Obese,91.0,30.14822554387764,Obese,Very_Heavy,2.0,2357.92
69.0,5.3,40.0,Female,Very Active,Overweight,69.0,26.44036378615062,Overweight,Heavy,4.0,2309.17
71.0,5.0,35.0,Female,Sedentary,Obese,71.0,30.56950558345561,Obese,Heavy,1.0,1591.8
61.7,5.4,31.0,Female,Moderately Active,Normal,61.7,22.775489461968096,Normal,Normal,3.0,2061.04
86.6,5.5,24.0,Female,Moderately Active,Obese,86.6,30.815029490481383,Obese,Very_Heavy,3.0,2530.76
100.0,5.7,36.0,Female,Lightly Active,Obese,100.0,33.12991818008532,Obese,Very_Heavy,2.0,2399.17
67.0,5.2,32.0,Female,Sedentary,Overweight,67.0,26.67093187572305,Overweight,Heavy,1.0,1607.52
78.0,5.3,20.0,Female,Sedentary,Overweight,78.0,29.889106888692005,Overweight,Heavy,1.0,1834.38
79.0,5.4,40.0,Female,Lightly Active,Overweight,79.0,29.16148569684732,Overweight,Heavy,2.0,2004.34
106.0,5.3,38.0,Female,Sedentary,Obese,106.0,40.618529874376314,Obese,Extreme,1.0,2062.38
75.0,5.3,43.0,Female,Lightly Active,Overweight,75.0,28.73952585451154,Overweight,Heavy,2.0,1902.52
85.0,5.2,39.0,Female,Sedentary,Obese,85.0,33.83625685726058,Obese,Very_Heavy,1.0,1781.52
69.0,5.34,33.0,Female,Sedentary,Overweight,69.0,26.04573702650377,Overweight,Heavy,1.0,1657.52
82.5,5.7,26.0,Female,Lightly Active,Overweight,82.5,27.332182498570386,Overweight,Very_Heavy,2.0,2227.29
85.0,5.05,30.0,Female,Lightly Active,Obese,85.0,35.87618411607985,Obese,Very_Heavy,2.0,2063.91
68.0,5.4,26.0,Female,Moderately Active,Overweight,68.0,25.101025663109084,Overweight,Heavy,3.0,2197.43
81.5,4.75,36.0,Female,Sedentary,Obese,81.5,38.88127197614814,Obese,Very_Heavy,1.0,1654.65
108.0,5.1,35.0,Male,Sedentary,Obese,108.0,43.56732230973144,Obese,Extreme,1.0,2257.86
75.5,5.4,32.0,Female,Moderately Active,Overweight,75.5,27.86952114065788,Overweight,Heavy,3.0,2267.18
78.0,5.4,33.0,Female,Sedentary,Overweight,78.0,28.79235296650748,Overweight,Heavy,1.0,1779.24
87.0,5.6,45.0,Female,Lightly Active,Overweight,87.0,29.861613719826078,Overweight,Very_Heavy,2.0,2132.35
98.0,5.6,33.0,Female,Very Active,Obese,98.0,33.637220052217884,Obese,Very_Heavy,4.0,2968.38
84.5,5.6,28.0,Female,Sedentary,Overweight,84.5,29.003521371555216,Overweight,Very_Heavy,1.0,1932.96
76.3,5.1,26.0,Female,Sedentary,Obese,76.3,31.575792571893576,Obese,Heavy,1.0,1732.26
77.6,5.7,28.0,Female,Sedentary,Overweight,77.6,25.708816507746203,Overweight,Heavy,1.0,1873.02
95.0,5.4,39.0,Female,Sedentary,Obese,95.0,35.06760938228475,Obese,Very_Heavy,1.0,1947.24
54.0,5.1,34.0,Female,Moderately Active,Normal,54.0,22.34721885822088,Normal,Normal,3.0,1829.85
118.5,5.5,43.0,Female,Sedentary,Obese,118.21875,42.16606229355709,Obese,Extreme,1.0,2224.72
60.0,5.6,33.0,Female,Moderately Active,Normal,60.0,20.594216358500745,Normal,Normal,3.0,2078.24
104.7,5.08,29.0,Female,Sedentary,Obese,104.7,43.56732230973144,Obese,Extreme,1.0,2050.49
71.0,5.4,34.0,Female,Moderately Active,Overweight,71.0,26.2084238541286,Overweight,Heavy,3.0,2181.93
79.3,5.4,35.0,Female,Lightly Active,Overweight,79.3,29.27222551594927,Overweight,Heavy,2.0,2042.84
59.0,4.75,41.0,Female,Moderately Active,Obese,59.0,28.147178485800495,Overweight,Normal,3.0,1749.76
89.0,5.2,30.0,Female,Sedentary,Obese,89.0,35.428551297602255,Obese,Very_Heavy,1.0,1883.52
83.0,5.9,33.0,Female,Lightly Active,Overweight,83.0,25.665169910569,Overweight,Very_Heavy,2.0,2238.43
72.0,5.2,29.0,Female,Sedentary,Overweight,72.0,28.66129992615014,Overweight,Heavy,1.0,1685.52
82.0,5.5,33.0,Female,Moderately Active,Overweight,82.0,29.178203443642882,Overweight,Very_Heavy,3.0,2389.71
